property,object,subject,DBPEDIA_COUNTRY
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2013,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsec2008,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2012,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsec2007,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2007,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsec2011,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2009,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwwert1990,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2002,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwwert1991,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2005,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/izs1996,Switzerland,http://dbpedia.org/resource/Switzerland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp1996,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/izs1994,Switzerland,http://dbpedia.org/resource/Switzerland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp1997,Switzerland,http://dbpedia.org/resource/Switzerland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jcdcg2004,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2014,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jcdcg1998,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp1995,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jcdcg2000,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp1998,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jcdcg2002,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2003,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jcdcg2013,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2004,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jckbse2014,Russia,http://dbpedia.org/resource/Russia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp1999,Puerto Rico,http://dbpedia.org/resource/Puerto_Rico
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia2008,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kdid2005,Portugal,http://dbpedia.org/resource/Portugal
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kdid2006,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia2002,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kdid2004,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia2010,Finland,http://dbpedia.org/resource/Finland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kes2005,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia1998,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kes2011,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia2012,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kes2012,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia1992,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kes2006,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia1996,Portugal,http://dbpedia.org/resource/Portugal
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kes2004,New Zealand,http://dbpedia.org/resource/New_Zealand
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia2000,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kes2003,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia1990,The Netherlands,http://dbpedia.org/resource/The_Netherlands
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kes2010,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia1994,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kes2007,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia2006,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kes2008,Croatia,http://dbpedia.org/resource/Croatia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia2004,Portugal,http://dbpedia.org/resource/Portugal
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kes2009,Chile,http://dbpedia.org/resource/Chile
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jelia2014,Portugal,http://dbpedia.org/resource/Portugal
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kesamsta2012,Croatia,http://dbpedia.org/resource/Croatia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jmcl2000,Switzerland,http://dbpedia.org/resource/Switzerland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kesamsta2010,Poland,http://dbpedia.org/resource/Poland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jmcl2003,Austria,http://dbpedia.org/resource/Austria
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kesamsta2007,Poland,http://dbpedia.org/resource/Poland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kesamsta2009,Sweden,http://dbpedia.org/resource/Sweden
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kesamsta2008,South Korea,http://dbpedia.org/resource/South_Korea
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc1998,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kesamsta2011,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc1996,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kesw2014,Russia,http://dbpedia.org/resource/Russia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc1997,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kesw2013,Russia,http://dbpedia.org/resource/Russia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc2008,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kgc1993,Czech Republic,http://dbpedia.org/resource/Czech_Republic
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc2011,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/kgc1997,Austria,http://dbpedia.org/resource/Austria
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc1991,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc1995,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc2006,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ki1996,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ki2002,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc2004,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ki2009,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc2013,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ki2003,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc1994,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ki2008,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc2002,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ki2014,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lcpc2007,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ki1995,Germany,http://dbpedia.org/resource/Germany
